date,value,data_source
2015-01-01,0.2490142459033698,SYNTHETIC_REALISTIC
2015-02-01,0.08224952320796663,SYNTHETIC_REALISTIC
2015-03-01,0.3417641885488518,SYNTHETIC_REALISTIC
2015-04-01,0.6280953976003737,SYNTHETIC_REALISTIC
2015-05-01,0.12466924182028732,SYNTHETIC_REALISTIC
2015-06-01,0.148402980711856,SYNTHETIC_REALISTIC
2015-07-01,0.7161367260081496,SYNTHETIC_REALISTIC
2015-08-01,0.4963321136611269,SYNTHETIC_REALISTIC
2015-09-01,0.14898819269409064,SYNTHETIC_REALISTIC
2015-10-01,0.4763273351096876,SYNTHETIC_REALISTIC
2015-11-01,0.19826282774948167,SYNTHETIC_REALISTIC
2015-12-01,0.2212980230814653,SYNTHETIC_REALISTIC
2016-01-01,0.45733444418167457,SYNTHETIC_REALISTIC
2016-02-01,-0.16550949712615293,SYNTHETIC_REALISTIC
2016-03-01,-0.08527195992340142,SYNTHETIC_REALISTIC
2016-04-01,0.2872459446175386,SYNTHETIC_REALISTIC
2016-05-01,0.17581168084882542,SYNTHETIC_REALISTIC
2016-06-01,0.5976640302870567,SYNTHETIC_REALISTIC
2016-07-01,0.25471142141143327,SYNTHETIC_REALISTIC
2016-08-01,0.12715634722653119,SYNTHETIC_REALISTIC
2016-09-01,1.0142709018629068,SYNTHETIC_REALISTIC
2016-10-01,0.5305721945998019,SYNTHETIC_REALISTIC
2016-11-01,0.6422923597114618,SYNTHETIC_REALISTIC
2016-12-01,0.21833825600036966,SYNTHETIC_REALISTIC
2017-01-01,0.5061767080661739,SYNTHETIC_REALISTIC
2017-02-01,0.7264971158960106,SYNTHETIC_REALISTIC
2017-03-01,0.371651079315682,SYNTHETIC_REALISTIC
2017-04-01,0.8533873716053963,SYNTHETIC_REALISTIC
2017-05-01,0.5842151726853754,SYNTHETIC_REALISTIC
2017-06-01,0.7006274682823559,SYNTHETIC_REALISTIC
2017-07-01,0.6313524231108418,SYNTHETIC_REALISTIC
2017-08-01,1.3912766756916644,SYNTHETIC_REALISTIC
2017-09-01,0.8552728664769248,SYNTHETIC_REALISTIC
2017-10-01,0.5657375687708568,SYNTHETIC_REALISTIC
2017-11-01,1.1535431346479057,SYNTHETIC_REALISTIC
2017-12-01,0.5642553795849644,SYNTHETIC_REALISTIC
2018-01-01,1.0168963666370197,SYNTHETIC_REALISTIC
2018-02-01,0.39006506453098255,SYNTHETIC_REALISTIC
2018-03-01,0.603239100584708,SYNTHETIC_REALISTIC
2018-04-01,1.0844820995742963,SYNTHETIC_REALISTIC
2018-05-01,1.2706925163715046,SYNTHETIC_REALISTIC
2018-06-01,1.1242918402891944,SYNTHETIC_REALISTIC
2018-07-01,1.0619156847750533,SYNTHETIC_REALISTIC
2018-08-01,1.0300078743740608,SYNTHETIC_REALISTIC
2018-09-01,0.7005111994999413,SYNTHETIC_REALISTIC
2018-10-01,0.9518433476510788,SYNTHETIC_REALISTIC
2018-11-01,1.0533337924408772,SYNTHETIC_REALISTIC
2018-12-01,1.5323909051538103,SYNTHETIC_REALISTIC
2019-01-01,1.342068537717996,SYNTHETIC_REALISTIC
2019-02-01,0.7337998177979594,SYNTHETIC_REALISTIC
2019-03-01,1.3836658687845402,SYNTHETIC_REALISTIC
2019-04-01,1.1946448074005287,SYNTHETIC_REALISTIC
2019-05-01,1.130821704992958,SYNTHETIC_REALISTIC
2019-06-01,1.5411300052963282,SYNTHETIC_REALISTIC
2019-07-01,1.690655788952175,SYNTHETIC_REALISTIC
2019-08-01,1.6844687814975714,SYNTHETIC_REALISTIC
2019-09-01,1.1770483023552423,SYNTHETIC_REALISTIC
2019-10-01,1.3597786601259914,SYNTHETIC_REALISTIC
2019-11-01,1.5756502158617471,SYNTHETIC_REALISTIC
2019-12-01,1.7926635381367078,SYNTHETIC_REALISTIC
2020-01-01,1.356247728646413,SYNTHETIC_REALISTIC
2020-02-01,1.262484125182673,SYNTHETIC_REALISTIC
2020-03-01,0.8044631441618277,SYNTHETIC_REALISTIC
2020-04-01,0.5956834673212534,SYNTHETIC_REALISTIC
2020-05-01,1.0164850194455322,SYNTHETIC_REALISTIC
2020-06-01,0.9977810994803378,SYNTHETIC_REALISTIC
2020-07-01,0.387487872616809,SYNTHETIC_REALISTIC
2020-08-01,0.5283325966403345,SYNTHETIC_REALISTIC
2020-09-01,0.15394535296883566,SYNTHETIC_REALISTIC
2020-10-01,-0.32989956274517374,SYNTHETIC_REALISTIC
2020-11-01,-0.20976313652929418,SYNTHETIC_REALISTIC
2020-12-01,-0.03858903006020925,SYNTHETIC_REALISTIC
2021-01-01,-0.5107478117329854,SYNTHETIC_REALISTIC
2021-02-01,0.15121127856238364,SYNTHETIC_REALISTIC
2021-03-01,-0.9222871675905596,SYNTHETIC_REALISTIC
2021-04-01,0.29202529676711253,SYNTHETIC_REALISTIC
2021-05-01,0.25338684774417863,SYNTHETIC_REALISTIC
2021-06-01,0.31938870395114893,SYNTHETIC_REALISTIC
2021-07-01,0.6184373238697415,SYNTHETIC_REALISTIC
2021-08-01,0.1764565983470049,SYNTHETIC_REALISTIC
2021-09-01,0.888643888194201,SYNTHETIC_REALISTIC
2021-10-01,1.2434974078171603,SYNTHETIC_REALISTIC
2021-11-01,1.7615500316042731,SYNTHETIC_REALISTIC
2021-12-01,1.3445189345179058,SYNTHETIC_REALISTIC
2022-01-01,1.2574519191320437,SYNTHETIC_REALISTIC
2022-02-01,1.632081582576813,SYNTHETIC_REALISTIC
2022-03-01,2.33983802661497,SYNTHETIC_REALISTIC
2022-04-01,2.446451419854427,SYNTHETIC_REALISTIC
2022-05-01,2.4715067214785837,SYNTHETIC_REALISTIC
2022-06-01,3.067023708194876,SYNTHETIC_REALISTIC
2022-07-01,3.2247754387174554,SYNTHETIC_REALISTIC
2022-08-01,3.7688543667250842,SYNTHETIC_REALISTIC
2022-09-01,3.5502536370541855,SYNTHETIC_REALISTIC
2022-10-01,3.945179616890234,SYNTHETIC_REALISTIC
2022-11-01,4.208454510582091,SYNTHETIC_REALISTIC
2022-12-01,4.169641167734277,SYNTHETIC_REALISTIC
2023-01-01,4.980140430945459,SYNTHETIC_REALISTIC
2023-02-01,5.252229625132228,SYNTHETIC_REALISTIC
2023-03-01,5.458055776123173,SYNTHETIC_REALISTIC
2023-04-01,5.668754294770064,SYNTHETIC_REALISTIC
2023-05-01,5.597127907819658,SYNTHETIC_REALISTIC
2023-06-01,6.178154229257348,SYNTHETIC_REALISTIC
2023-07-01,6.4841421667810994,SYNTHETIC_REALISTIC
2023-08-01,6.628882036624818,SYNTHETIC_REALISTIC
2023-09-01,7.103788199543675,SYNTHETIC_REALISTIC
2023-10-01,7.555997865740013,SYNTHETIC_REALISTIC
2023-11-01,8.283247074710985,SYNTHETIC_REALISTIC
2023-12-01,8.05237334384955,SYNTHETIC_REALISTIC
2024-01-01,8.077265117216829,SYNTHETIC_REALISTIC
2024-02-01,7.673318399183193,SYNTHETIC_REALISTIC
2024-03-01,6.815672983236374,SYNTHETIC_REALISTIC
2024-04-01,7.079002359104366,SYNTHETIC_REALISTIC
2024-05-01,6.800677758634482,SYNTHETIC_REALISTIC
2024-06-01,7.217233503310803,SYNTHETIC_REALISTIC
2024-07-01,6.116204754043924,SYNTHETIC_REALISTIC
